ID,Start Date,End Date,Gender,PSSQ1,PSSQ2,PSSQ3,PSSQ4,PSSQ5,PSSQ6,PSSQ7,PSSQ8,PSSQ9,PSSQ10,PandemicQ1,PandemicQ2,PandemicQ3,answerQ1,AnswerQ2,aware_different_feelings_I_felt,not_aware_those_feelings,aware_my_thoughts,experiencing_present_fully,felt_aware_alert,noticed_small_details_in_experience,able_logically_think_through_strong_negative_emotions,know_strongest_qualitites,know_what_brings_me_joy,can_think_strategies_use_stay_calm_stressful_situations,can_think_environments_where_would_be_in_positive_mindset,I am confused about why the friend has this emotion,The emotion of the friend was caused by his or her own behavior,The emotion of the friend was caused by your actions,The emotion of the friend was caused by circumstances out of anyone’s control,I would take action to further understand or resolve the friend’s emotion,I thought more about the situation from how it could affect my relationship with the friend as opposed to the emotion of the friend,I am very confused why the friend has this emotion (1),The emotion of the friend was caused by his or her own behavior (1),The emotion of the friend was caused by your actions (1),The emotion of the friend was caused by circumstances out of anyone’s control (1),I would take action to further understand or resolve the friend’s emotion (1),I thought more about the situation from how it could affect my relationship with the friend as opposed to the emotion of the friend (1),I feel like I have a strong understanding of that person’s emotions,I know what that person is thinking,"I feel strong emotions for that person  (feel bad for them, happy for them, etc)",I wish I could help the person in this situation,I feel like I have a strong understanding of that person’s emotions (1),I know what that person is thinking (1),"I feel strong emotions for that person  (feel bad for them, happy for them, etc) (1)",I wish I could help the person in this situation (1),I feel like I have a strong understanding of that person’s emotions (2),I know what that person is thinking (2),"I feel strong emotions for that person (feel bad for them, happy for them, etc) (2)",I feel like I have a strong understanding of that person’s emotions (3),I know what that person is thinking (3),"I feel strong emotions for that person (feel bad for them, happy for them, etc) (3)",I would like the friend to pay more attention to what I’m saying,I am annoyed with the friend,"I considered that the friend might have an external reason to check the time (running late, etc)",I should pay more attention to what the friend is saying,I am annoyed with myself,"I considered that I might have an external reason to check the time (running late, etc)",I am justified in asking the person to pay for the meal,I am annoyed with the person,I considered the emotional effect the situation would have on me,I considered the emotional effect the situation might have had on the other person,The person is justified in asking me to pay for the meal,I am annoyed with myself,I considered the emotional effect the situation would have on me,I considered the emotional effect the situation might have had on the other person
118091225861,07/31/2022 02:01:25 PM,07/31/2022 02:11:10 PM,Female,very often,very often,very often,sometimes,very often,very often,fairly often,almost never,almost never,sometimes,Agree,Agree,Agree,Sunday,Where is the City of Truth?,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree
118091226040,07/31/2022 02:01:20 PM,07/31/2022 02:10:47 PM,Female,very often,very often,very often,fairly often,fairly often,very often,very often,very often,very often,very often,Somewhat agree,Somewhat agree,Somewhat disagree,Thursday,which side is which,Somewhat agree,Neither agree or disagree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Strongly agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Somewhat agree,Agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree
118091225810,07/31/2022 02:00:47 PM,07/31/2022 02:10:21 PM,Female,sometimes,sometimes,very often,fairly often,very often,fairly often,fairly often,fairly often,fairly often,fairly often,Somewhat agree,Somewhat agree,Neither agree or disagree,thursday,which direction do you live?,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
118091225130,07/31/2022 01:58:47 PM,07/31/2022 02:09:51 PM,Male,sometimes,almost never,fairly often,sometimes,sometimes,almost never,sometimes,fairly often,sometimes,sometimes,Agree,Agree,Agree,Thursday,"If you were from the other city, where would you say is the City of Truth?",Agree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,,Somewhat agree,Somewhat agree,Disagree,Strongly disagree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree
118091224477,07/31/2022 01:56:24 PM,07/31/2022 02:08:46 PM,Male,very often,very often,fairly often,sometimes,very often,fairly often,fairly often,almost never,never,sometimes,Disagree,Disagree,Disagree,Thursday,Is the City of Truth both the city where everybody tells the truth and the city to the right?,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly agree,Agree,Somewhat disagree,Strongly agree,Disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Disagree,Disagree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Somewhat agree
118091225571,07/31/2022 02:00:06 PM,07/31/2022 02:06:35 PM,Male,almost never,almost never,sometimes,never,almost never,never,fairly often,fairly often,fairly often,sometimes,Somewhat agree,Somewhat disagree,Strongly disagree,Thursday,Which road should I take?,Somewhat agree,Disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Neither agree or disagree,Agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
118091224673,07/31/2022 01:57:00 PM,07/31/2022 02:06:27 PM,Female,sometimes,fairly often,fairly often,very often,sometimes,fairly often,sometimes,almost never,sometimes,almost never,Strongly agree,Strongly agree,Agree,Thursday,What is the color of your hair,Somewhat agree,Disagree,Somewhat agree,Neither agree or disagree,Somewhat agree,Disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Disagree,Disagree,Agree,Neither agree or disagree,Agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Neither agree or disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree
118091224200,07/31/2022 01:55:20 PM,07/31/2022 02:05:41 PM,Male,almost never,almost never,sometimes,never,almost never,almost never,fairly often,sometimes,fairly often,fairly often,Strongly agree,Strongly agree,Agree,Thursday,unsure,Somewhat agree,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Somewhat disagree,Somewhat agree,Neither agree or disagree,Somewhat agree,Agree,Disagree,Disagree,Agree,Somewhat agree,Agree,Agree,Somewhat disagree,Disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree
118091225222,07/31/2022 01:59:06 PM,07/31/2022 02:05:32 PM,Male,fairly often,sometimes,fairly often,fairly often,fairly often,sometimes,almost never,fairly often,sometimes,fairly often,Neither agree or disagree,Neither agree or disagree,Disagree,Don't know who's being honesy,Don't know,Somewhat agree,Somewhat agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Neither agree or disagree,Neither agree or disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,,Agree,Neither agree or disagree,Agree,Agree,Agree
118091222689,07/31/2022 01:49:13 PM,07/31/2022 02:05:20 PM,Male,sometimes,almost never,sometimes,never,almost never,never,never,fairly often,very often,very often,Somewhat agree,Somewhat disagree,Disagree,Saturday,Where is the truth,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Agree,Agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree or disagree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Neither agree or disagree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Neither agree or disagree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree
118091222920,07/31/2022 01:50:34 PM,07/31/2022 02:05:19 PM,Female,never,never,never,never,never,never,very often,very often,very often,very often,Somewhat disagree,Disagree,Disagree,Are you telling the truth?,Yes,Somewhat agree,Disagree,Agree,Somewhat agree,Agree,Neither agree or disagree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Neither agree or disagree,Agree,Disagree,Neither agree or disagree,Disagree,Disagree,Somewhat agree,Somewhat disagree,Agree,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree
118091224432,07/31/2022 01:55:44 PM,07/31/2022 02:05:18 PM,Female,fairly often,very often,fairly often,sometimes,fairly often,fairly often,sometimes,almost never,sometimes,almost never,Disagree,Disagree,Disagree,I have no idea!,No idea?,Agree,Somewhat disagree,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Neither agree or disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree
118091223805,07/31/2022 01:53:55 PM,07/31/2022 02:02:37 PM,Female,fairly often,sometimes,fairly often,fairly often,fairly often,sometimes,sometimes,sometimes,sometimes,sometimes,Somewhat agree,Neither agree or disagree,Somewhat disagree,Friday ,Lies ,Somewhat agree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Neither agree or disagree,Somewhat agree,Disagree,Somewhat agree,Neither agree or disagree,Somewhat disagree,Disagree,Somewhat agree,Disagree,Agree,Neither agree or disagree,Agree,Agree,Somewhat agree,Neither agree or disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree
118091223919,07/31/2022 01:54:20 PM,07/31/2022 02:02:00 PM,Female,sometimes,almost never,fairly often,sometimes,almost never,almost never,fairly often,fairly often,sometimes,fairly often,Agree,Agree,Somewhat agree,,,Agree,Disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Disagree,Disagree,Agree,Disagree,Neither agree or disagree,Agree,Disagree,Disagree,Somewhat agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Somewhat agree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Agree,Disagree,Neither agree or disagree,Somewhat disagree,Somewhat agree,Neither agree or disagree,Neither agree or disagree,Disagree,Disagree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Agree,Neither agree or disagree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Neither agree or disagree
118091223776,07/31/2022 01:53:45 PM,07/31/2022 02:00:50 PM,Male,sometimes,fairly often,sometimes,never,sometimes,never,sometimes,fairly often,fairly often,fairly often,Somewhat agree,Agree,Neither agree or disagree,Wednesday,,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree or disagree,Disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Neither agree or disagree,Strongly disagree,Somewhat agree,Agree,Neither agree or disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree
118091222976,07/31/2022 01:50:54 PM,07/31/2022 02:00:38 PM,Male,sometimes,sometimes,sometimes,sometimes,sometimes,fairly often,sometimes,almost never,sometimes,almost never,Disagree,Strongly disagree,Strongly disagree,Thursday,which road goes to your village,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neither agree or disagree
118091222639,07/31/2022 01:49:26 PM,07/31/2022 02:00:37 PM,Female,sometimes,fairly often,fairly often,sometimes,sometimes,fairly often,almost never,almost never,sometimes,almost never,Somewhat agree,Somewhat disagree,Strongly disagree,Sunday,Ask which way would a liar tell me is the way to the truth,Somewhat disagree,Strongly agree,Neither agree or disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree or disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Neither agree or disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Somewhat disagree,Somewhat disagree,Agree,Agree,Somewhat agree
118091224258,07/31/2022 01:55:37 PM,07/31/2022 02:00:34 PM,Male,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Thursday ,Unknown,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree
118091223583,07/31/2022 01:52:55 PM,07/31/2022 01:57:16 PM,Male,never,never,never,never,never,never,very often,very often,very often,very often,Strongly disagree,Strongly disagree,Strongly disagree,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Neither agree or disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Neither agree or disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree or disagree,Neither agree or disagree,Strongly agree,Neither agree or disagree,Neither agree or disagree,Strongly agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Strongly agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree
118091221052,07/31/2022 01:43:43 PM,07/31/2022 01:57:15 PM,Female,sometimes,almost never,fairly often,almost never,almost never,almost never,fairly often,sometimes,fairly often,sometimes,Agree,Somewhat agree,Disagree,Sunday,,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree or disagree,Neither agree or disagree,Agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree or disagree,Agree,Somewhat disagree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree
